source,company,job_id,title,location,description,posting_date,job_url,discard_reason,score,urgency,job_signals_score,company_signals_score,score_breakdown,linkedin_url,company_size,funding_stage
dice,Perplexity AI,6af4fe3b-eaa6-4fd7-80d5-c0817f82d362,"Member of Technical Staff (Software Engineer, Security)","New York, NY",,2026-05-22,https://www.dice.com/job-detail/6af4fe3b-eaa6-4fd7-80d5-c0817f82d362,,75,HIGH,40,35,50-500emp(+20) SeriesD+(+20) NoTA(+15) 8OpenRoles(+15) NY(+10) NicheStack_AI(+10),https://www.linkedin.com/company/perplexity-ai/jobs,~200 (Series D+),Series D+ – $500M+ raised
dice,Perplexity AI,5c8874e7-622b-46b8-8f58-6d030e552e60,"Member of Technical Staff (Software Engineer, Applied AI)","New York, NY",,2026-05-22,https://www.dice.com/job-detail/5c8874e7-622b-46b8-8f58-6d030e552e60,,75,HIGH,40,35,50-500emp(+20) SeriesD+(+20) NoTA(+15) 8OpenRoles(+15) NY(+10) NicheStack_AI(+10),https://www.linkedin.com/company/perplexity-ai/jobs,~200 (Series D+),Series D+ – $500M+ raised
ashby,Posthog,1803b1de-d33b-4542-8e38-b6c4954cb789,Backend Engineer — Billing,Remote,"ABOUT POSTHOG We're shipping every product that companies need https://posthog.com/handbook/why-does-posthog-exist to run their business from their first day, to the day they IPO, and beyond. The operating system for folks who build software. We started with open-source product analytics, launched out of Y Combinator's W20 cohort https://posthog.com/handbook/story. We've since shipped more than a dozen products https://posthog.com/products, including: - A built-in data warehouse https://posthog.",2026-05-22,https://jobs.ashbyhq.com/posthog/1803b1de-d33b-4542-8e38-b6c4954cb789,,72,HIGH,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,4e2e601a-78d6-4399-b5a9-730982422e68,Developer Marketer - Sales,Remote,"HELP US TO INCREASE THE NUMBER OF SUCCESSFUL PRODUCTS IN THE WORLD! - 🌍 Location: We are full-remote and globally distributed! Our team is distributed between GMT-5 and GMT+2, so we currently only hire in these time zones. - 🎤 Interview process: 4 stages across 2-3 weeks: 1) 30 min call with People Ops 2) 1-hour technical interview with Joe Martin 3) 15 min call with Charles Cook 4) SuperDay. Read more about our interview process. https://posthog.com/handbook/people/hiring-process - 🖥️ Team: Mar",2026-05-21,https://jobs.ashbyhq.com/posthog/4e2e601a-78d6-4399-b5a9-730982422e68,,72,HIGH,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,1464036f-94d5-4dbd-aef8-fe99246a26d4,Site Reliability Engineer (Pacific timezone,Remote,"ABOUT POSTHOG We're shipping every product that companies need https://posthog.com/handbook/why-does-posthog-exist to run their business from their first day, to the day they IPO, and beyond. The operating system for folks who build software. We started with open-source product analytics, launched out of Y Combinator's W20 cohort https://posthog.com/handbook/story. We've since shipped more than a dozen products https://posthog.com/products, including: - A built-in data warehouse https://posthog.",2026-05-20,https://jobs.ashbyhq.com/posthog/1464036f-94d5-4dbd-aef8-fe99246a26d4,,72,HIGH,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,068ba58d-0143-4263-b83a-7b389c4d77e6,Developer Marketer - Analytics,Remote,"HELP US TO INCREASE THE NUMBER OF SUCCESSFUL PRODUCTS IN THE WORLD! - 🌍 Location: We are full-remote and globally distributed! Our team is distributed between GMT-5 and GMT+2, so we currently only hire in these time zones. - 🎤 Interview process: 4 stages across 2-3 weeks: 1) 30 min call with People Ops 2) 1-hour technical interview with Joe Martin 3) 15 min call with Charles Cook 4) SuperDay. Read more about our interview process. https://posthog.com/handbook/people/hiring-process - 🖥️ Team: Mar",2026-05-12,https://jobs.ashbyhq.com/posthog/068ba58d-0143-4263-b83a-7b389c4d77e6,,72,HIGH,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,3f190a45-7810-47f9-b77d-169b806ea266,Backend Engineer — Ingestion,Remote (EMEA),"ABOUT POSTHOG We're shipping every product that companies need https://posthog.com/handbook/why-does-posthog-exist to run their business from their first day, to the day they IPO, and beyond. The operating system for folks who build software. We started with open-source product analytics, launched out of Y Combinator's W20 cohort https://posthog.com/handbook/story. We've since shipped more than a dozen products https://posthog.com/products, including: - A built-in data warehouse https://posthog.",2026-04-21,https://jobs.ashbyhq.com/posthog/3f190a45-7810-47f9-b77d-169b806ea266,,72,MEDIUM,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,f90953aa-c0ce-4e87-8a3b-e9163eea52b9,Design Engineer,Remote (EMEA),"ABOUT POSTHOG We equip every developer to build successful products https://posthog.com/handbook/why-does-posthog-exist. We started with open-source product analytics, launched out of Y Combinator's W20 cohort https://posthog.com/handbook/story. We've since shipped more than a dozen products https://posthog.com/products, including a built-in data warehouse https://posthog.com/docs/data-warehouse, a customer data platform https://posthog.com/docs/cdp, and Max AI https://posthog.com/max, an AI-pow",2026-04-21,https://jobs.ashbyhq.com/posthog/f90953aa-c0ce-4e87-8a3b-e9163eea52b9,,72,MEDIUM,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,43dbf072-0fc1-48c9-8c1e-7416db7d4a14,ClickHouse Operations Engineer,Remote,"ABOUT POSTHOG We're shipping every product that companies need https://posthog.com/handbook/why-does-posthog-exist from their first day, to the day they IPO, and beyond. The operating system for folks who build products. We started with open-source product analytics, launched out of Y Combinator's W20 cohort https://posthog.com/handbook/story. We've since shipped more than a dozen products https://posthog.com/products, including: - A built-in data warehouse https://posthog.com/docs/data-warehous",2026-04-17,https://jobs.ashbyhq.com/posthog/43dbf072-0fc1-48c9-8c1e-7416db7d4a14,,72,MEDIUM,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
ashby,Posthog,28781aeb-eca4-4713-9a5f-a95b95d5d120,Forward Deployed Engineer,Remote,HELP US TO INCREASE THE NUMBER OF SUCCESSFUL PRODUCTS IN THE WORLD! - 🌍 Location: We are full-remote and globally distributed! Our current team is distributed between GMT and GMT+2 so we currently only hire in these timezones. - 🎤 Interview process: Read more about our interview process. https://posthog.com/handbook/people/hiring-process - 🖥️ Team: Product-led Sales https://posthog.com/teams/sales-product-led - 💼 Manager: Simon Fisher https://posthog.com/community/profiles/49 - 💰 Compensation: P,2026-03-17,https://jobs.ashbyhq.com/posthog/28781aeb-eca4-4713-9a5f-a95b95d5d120,,72,MEDIUM,37,35,50-500emp(+20) SeriesE(+20) NoTA(+15) 9OpenRoles(+15) NY(+10),https://www.linkedin.com/company/posthog/jobs,~185 (Series E),Series E – $75M (Sep 2025)
dice/greenhouse,IEX Group,b349fdca-7914-4e52-aa3b-722d7496efe2,Senior Data Infrastructure Engineer,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/b349fdca-7914-4e52-aa3b-722d7496efe2,,70,HIGH,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=7826190,Senior Data Infrastructure Engineer,New York,"&lt;p&gt;&lt;strong&gt;&lt;u&gt;Senior Data Infrastructure Engineer&lt;/u&gt;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;IEX (IEX Group, Inc.) is an exchange operator and technology company dedicated to innovating for performance in capital markets. Founded in 2012, IEX launched a new kind of securities exchange in 2016 that combines a transparent business model and unique architecture designed to protect investors. Today, IEX applies its proprietary technology and experience to drive performance across ",2026-05-07,https://iex.io/careers/apply?gh_jid=7826190,,70,HIGH,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=6740105,Senior Network Engineer,New York,"&lt;p&gt;&lt;strong&gt;&lt;span data-contrast=&quot;auto&quot;&gt;Senior&amp;nbsp;Network Engineer&amp;nbsp;&lt;/span&gt;&lt;/strong&gt;&lt;span data-ccp-props=&quot;{&amp;quot;335559738&amp;quot;:240,&amp;quot;335559739&amp;quot;:240}&quot;&gt;&amp;nbsp;&lt;/span&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span data-contrast=&quot;auto&quot;&gt;About IEX:&lt;/span&gt;&lt;/strong&gt;&lt;span data-ccp-props=&quot;{&amp;quot;335559738&amp;quot;:240,&amp;quot;335559739&amp;quot;:240}&quot;&gt;&amp;nbs",2026-05-07,https://iex.io/careers/apply?gh_jid=6740105,,70,HIGH,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=7947072,Senior Systems Reliability Engineer,Remote - Must reside in California or Oregon,"&lt;p&gt;&lt;strong&gt;Senior Systems Reliability Engineer&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About IEX&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;IEX (IEX Group, Inc.) is an exchange operator and technology company dedicated to innovating for performance in capital markets. Founded in 2012, IEX launched a new kind of securities exchange in 2016 that combines a transparent business model and unique architecture designed to protect investors. Today, IEX applies its proprietary technology and ",2026-05-20,https://iex.io/careers/apply?gh_jid=7947072,,70,HIGH,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=7687505,Head of Software Development Engineer for Test (Cross Asset),New York,"&lt;p&gt;&lt;strong&gt;&lt;span data-contrast=&quot;auto&quot;&gt;Head of Software Development Engineer for Test (SDET) - Cross-Asset&lt;/span&gt;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span data-contrast=&quot;none&quot;&gt;About IEX&lt;/span&gt;&lt;/strong&gt;&lt;span data-ccp-props=&quot;{&amp;quot;134233117&amp;quot;:false,&amp;quot;134233118&amp;quot;:false,&amp;quot;335557856&amp;quot;:16777215,&amp;quot;335559738&amp;quot;:240,&amp;quot;335559739&amp;quot;:240}&quot;&gt;&amp;",2026-04-27,https://iex.io/careers/apply?gh_jid=7687505,,70,MEDIUM,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=6531542,Senior Software Engineer,New York,"&lt;p&gt;&lt;strong&gt;Senior Software Engineer&amp;nbsp;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About IEX&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;At IEX, we’re passionate about building technology that moves industries forward. Our story began when we built a stock exchange designed to deliver high-performance results for all investors. Our belief is that technology should level the playing field so that opportunity is equitable. We are applying what we learned from building a high-performan",2026-04-27,https://iex.io/careers/apply?gh_jid=6531542,,70,MEDIUM,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
dice/greenhouse,IEX Group,apply?gh_jid=6287511,Software Engineer for Test,New York ,"&lt;p&gt;&lt;strong&gt;Software Engineer for Test&lt;u&gt;&lt;br&gt;&lt;/u&gt;&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;strong&gt;About IEX&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;At IEX, we’re passionate about building technology that moves industries forward. Our story began when we built a stock exchange designed to deliver high-performance results for all investors. Our belief is that technology should level the playing field so that opportunity is equitable. We are applying what we learned from buil",2026-04-27,https://iex.io/careers/apply?gh_jid=6287511,,70,MEDIUM,35,35,50-500emp(+20) Funded(+15) NoTA(+15) 7OpenRoles(+15) NY(+10),https://www.linkedin.com/company/iex-group/jobs,~200 (funded),Funded – $100M raised
ashby,Semgrep,9700188b-be5d-4de1-abea-4f8397f596c8,"Senior Software Engineer, Growth","San Francisco, Boston, New York, Denver","ABOUT SEMGREP Semgrep, the leader in code security for builders, empowers invention without friction. Teams catch, flag, and fix real issues before they ship, powered by security that learns as they build. Semgrep secures code as it’s written and provides guardrails that pave the road for developers to move fast and stay secure. Built for builders and trusted by security, Semgrep lives where developers work, delivering fixes without breaking flow, and giving security teams visibility, control, a",2026-05-08,https://jobs.ashbyhq.com/semgrep/9700188b-be5d-4de1-abea-4f8397f596c8,,68,HIGH,35,33,50-500emp(+20) SeriesC(+20) NoTA(+15) 8OpenRoles(+15) NY(+10),https://www.linkedin.com/company/semgrep/jobs,~200 (Series C),Series C – $53M (2022)
ashby,Semgrep,5bf32706-1513-404b-82d2-db87e888e5fd,Senior DevTools Engineer,"San Francisco, Boston, New York, Denver","ABOUT SEMGREP Semgrep, the leader in code security for builders, empowers invention without friction. Teams catch, flag, and fix real issues before they ship, powered by security that learns as they build. Semgrep secures code as it’s written and provides guardrails that pave the road for developers to move fast and stay secure. Built for builders and trusted by security, Semgrep lives where developers work, delivering fixes without breaking flow, and giving security teams visibility, control, a",2026-05-07,https://jobs.ashbyhq.com/semgrep/5bf32706-1513-404b-82d2-db87e888e5fd,,68,HIGH,35,33,50-500emp(+20) SeriesC(+20) NoTA(+15) 8OpenRoles(+15) NY(+10),https://www.linkedin.com/company/semgrep/jobs,~200 (Series C),Series C – $53M (2022)
ashby,Semgrep,ddeaaf40-919b-4168-84e0-6c4e715ad208,Strategic Solutions Engineer - Enterprise,Remote - US,"ABOUT SEMGREP Semgrep, the leader in code security for builders, empowers invention without friction. Teams catch, flag, and fix real issues before they ship, powered by security that learns as they build. Semgrep secures code as it’s written and provides guardrails that pave the road for developers to move fast and stay secure. Built for builders and trusted by security, Semgrep lives where developers work, delivering fixes without breaking flow, and giving security teams visibility, control, a",2026-05-04,https://jobs.ashbyhq.com/semgrep/ddeaaf40-919b-4168-84e0-6c4e715ad208,,68,HIGH,35,33,50-500emp(+20) SeriesC(+20) NoTA(+15) 8OpenRoles(+15) NY(+10),https://www.linkedin.com/company/semgrep/jobs,~200 (Series C),Series C – $53M (2022)
